"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"201706A027110",2017,"06A027110",385957,402424,"-2.213258","53.518315","Greater Manchester","Slight",1,1,2017-02-05,"Sunday",11:21:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005206",2017-02-05 11:21:00
"201706A027114",2017,"06A027114",384701,404524,"-2.232304","53.537155","Greater Manchester","Slight",2,3,2017-02-05,"Sunday",12:15:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005098",2017-02-05 12:15:00
"201706A027117",2017,"06A027117",383714,397179,"-2.246813","53.471106","Greater Manchester","Slight",2,1,2017-02-06,"Monday",15:15:00,"Manchester","E08000003","E08000003","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033656",2017-02-06 15:15:00
"201706A027142",2017,"06A027142",384768,398788,"-2.231012","53.4856","Greater Manchester","Serious",3,2,2017-02-06,"Monday",13:15:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033651",2017-02-06 13:15:00
"201706A027143",2017,"06A027143",387357,394615,"-2.191828","53.448161","Greater Manchester","Slight",2,1,2017-02-05,"Sunday",19:40:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005194",2017-02-05 19:40:00
"201706A027156",2017,"06A027156",384302,400167,"-2.238104","53.497981","Greater Manchester","Slight",2,1,2017-01-28,"Saturday",18:20:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005147",2017-01-28 18:20:00
"201706A027162",2017,"06A027162",384790,398560,"-2.23067","53.483551","Greater Manchester","Slight",2,6,2017-02-04,"Saturday",17:40:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033659",2017-02-04 17:40:00
"201706A027175",2017,"06A027175",384312,401490,"-2.23802","53.509873","Greater Manchester","Slight",1,1,2017-02-11,"Saturday",19:43:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005149",2017-02-11 19:43:00
"201706A027179",2017,"06A027179",384405,399846,"-2.236536","53.495099","Greater Manchester","Slight",2,3,2017-02-06,"Monday",15:29:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033665",2017-02-06 15:29:00
"201706A027217",2017,"06A027217",385822,401603,"-2.215257","53.510932","Greater Manchester","Slight",2,1,2017-02-11,"Saturday",17:10:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005205",2017-02-11 17:10:00
"201706A027230",2017,"06A027230",384063,398075,"-2.2416","53.47917","Greater Manchester","Slight",2,1,2017-02-12,"Sunday",21:30:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Crossroads","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","Road sign or marking defective or obscured","None","Urban","Yes","Non-trunk","E01033658",2017-02-12 21:30:00
"201706A027231",2017,"06A027231",386741,399251,"-2.2013","53.489815","Greater Manchester","Slight",3,2,2017-02-12,"Sunday",16:12:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine + high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005257",2017-02-12 16:12:00
"201706A027234",2017,"06A027234",387436,394395,"-2.19063","53.446185","Greater Manchester","Slight",2,1,2017-02-12,"Sunday",14:30:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005221",2017-02-12 14:30:00
"201706A027250",2017,"06A027250",388611,398699,"-2.173096","53.484898","Greater Manchester","Slight",2,2,2017-02-08,"Wednesday",21:27:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005094",2017-02-08 21:27:00
"201706A027254",2017,"06A027254",384221,398860,"-2.239259","53.486231","Greater Manchester","Slight",1,1,2017-02-14,"Tuesday",08:30:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Roadworks","None","Urban","No","Non-trunk","E01033664",2017-02-14 08:30:00
"201706A027258",2017,"06A027258",387956,398503,"-2.182959","53.483122","Greater Manchester","Slight",2,1,2017-02-10,"Friday",08:50:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005092",2017-02-10 08:50:00
"201706A027263",2017,"06A027263",386682,402966,"-2.202348","53.523206","Greater Manchester","Slight",2,1,2017-02-14,"Tuesday",16:40:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005138",2017-02-14 16:40:00
"201706A027264",2017,"06A027264",388055,395994,"-2.181371","53.460572","Greater Manchester","Slight",2,1,2017-02-14,"Tuesday",11:35:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005201",2017-02-14 11:35:00
"201706A027267",2017,"06A027267",383342,397149,"-2.252415","53.470825","Greater Manchester","Slight",2,1,2017-02-13,"Monday",16:10:00,"Manchester","E08000003","E08000003","A(M)",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033672",2017-02-13 16:10:00
"201706A027326",2017,"06A027326",384914,400981,"-2.228918","53.505316","Greater Manchester","Slight",2,1,2017-02-14,"Tuesday",18:35:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005146",2017-02-14 18:35:00
"201706A027332",2017,"06A027332",388772,396685,"-2.170598","53.466799","Greater Manchester","Slight",1,1,2017-02-18,"Saturday",00:10:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005190",2017-02-18 00:10:00
"201706A027499",2017,"06A027499",389060,402682,"-2.16647","53.520708","Greater Manchester","Serious",1,1,2017-03-20,"Monday",10:00:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005251",2017-03-20 10:00:00
