"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2018051800430",2018,"051800430",335079,392072,-2.978366,53.421449,"Merseyside","Slight",1,1,2018-02-21,"Wednesday",19:25:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Dry","None","Other object on road","Urban","No","Non-trunk","E01033764",2018-02-21 19:25:00
"2018051800431",2018,"051800431",336974,394744,-2.950391,53.445692,"Merseyside","Slight",2,1,2018-02-24,"Saturday",17:55:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Crossroads","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006613",2018-02-24 17:55:00
"2018051800440",2018,"051800440",337041,388211,-2.948075,53.386987,"Merseyside","Slight",2,1,2018-02-24,"Saturday",12:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006675",2018-02-24 12:00:00
"2018051800444",2018,"051800444",334477,389626,-2.986914,53.399392,"Merseyside","Slight",2,1,2018-02-20,"Tuesday",15:25:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","unknown (self reported)","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01033754",2018-02-20 15:25:00
"2018051800446",2018,"051800446",343433,388493,-2.852032,53.390245,"Merseyside","Slight",1,1,2018-02-20,"Tuesday",14:45:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006708",2018-02-20 14:45:00
"2018051800448",2018,"051800448",339214,393642,-2.916457,53.436052,"Merseyside","Slight",2,2,2018-02-27,"Tuesday",08:35:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Snow","None","None","Urban","Yes","Non-trunk","E01006626",2018-02-27 08:35:00
"2018051800451",2018,"051800451",333670,392512,-2.999657,53.425227,"Merseyside","Serious",2,2,2018-02-27,"Tuesday",22:10:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006776",2018-02-27 22:10:00
"2018051800452",2018,"051800452",339952,394349,-2.905484,53.442491,"Merseyside","Slight",2,1,2018-02-27,"Tuesday",14:20:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Vehicle load on road","Urban","Yes","Non-trunk","E01006672",2018-02-27 14:20:00
"2018051800454",2018,"051800454",339444,393946,-2.913054,53.438811,"Merseyside","Slight",1,1,2018-02-27,"Tuesday",15:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006599",2018-02-27 15:45:00
"2018051800456",2018,"051800456",334689,392589,-2.984341,53.426047,"Merseyside","Slight",2,1,2018-02-27,"Tuesday",13:40:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006779",2018-02-27 13:40:00
"2018051800461",2018,"051800461",340000,384697,-2.902923,53.35575,"Merseyside","Slight",1,1,2018-02-19,"Monday",19:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine + high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006745",2018-02-19 19:00:00
"2018051800463",2018,"051800463",336946,388464,-2.949554,53.389249,"Merseyside","Slight",2,1,2018-02-24,"Saturday",18:30:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006675",2018-02-24 18:30:00
"2018051800468",2018,"051800468",340758,392130,-2.892934,53.422639,"Merseyside","Serious",1,1,2018-03-01,"Thursday",15:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006570",2018-03-01 15:00:00
"2018051800471",2018,"051800471",336366,394465,-2.959487,53.443112,"Merseyside","Slight",1,1,2018-02-28,"Wednesday",10:47:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Unknown",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006609",2018-02-28 10:47:00
"2018051800479",2018,"051800479",334868,394253,-2.981992,53.441023,"Merseyside","Serious",1,1,2018-03-01,"Thursday",13:30:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006778",2018-03-01 13:30:00
"2018051800483",2018,"051800483",339865,386340,-2.905265,53.370501,"Merseyside","Slight",2,3,2018-03-02,"Friday",16:10:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006680",2018-03-02 16:10:00
"2018051800485",2018,"051800485",336666,391002,-2.954274,53.412026,"Merseyside","Serious",1,1,2018-03-03,"Saturday",15:06:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006696",2018-03-03 15:06:00
"2018051800496",2018,"051800496",338473,389644,-2.926828,53.400035,"Merseyside","Slight",1,1,2018-02-28,"Wednesday",21:00:00,"Liverpool","E08000012","E08000012","B",NA,"Dual carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006725",2018-02-28 21:00:00
"2018051800497",2018,"051800497",337664,394323,-2.93992,53.441991,"Merseyside","Slight",1,1,2018-03-05,"Monday",13:35:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006612",2018-03-05 13:35:00
"2018051800500",2018,"051800500",338316,387567,-2.928782,53.38135,"Merseyside","Serious",1,2,2018-03-05,"Monday",17:29:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006551",2018-03-05 17:29:00
"2018051800505",2018,"051800505",335331,389899,-2.974128,53.401951,"Merseyside","Slight",2,2,2018-03-06,"Tuesday",14:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Dual carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006513",2018-03-06 14:00:00
"2018051800506",2018,"051800506",336937,389291,-2.949855,53.396681,"Merseyside","Serious",2,1,2018-02-01,"Thursday",22:10:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006679",2018-02-01 22:10:00
"2018051800507",2018,"051800507",336962,394291,-2.95048,53.44162,"Merseyside","Slight",1,1,2018-02-25,"Sunday",15:30:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006613",2018-02-25 15:30:00
"2018051800513",2018,"051800513",338869,392909,-2.921507,53.429424,"Merseyside","Slight",1,1,2018-03-07,"Wednesday",23:30:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006617",2018-03-07 23:30:00
"2018051800517",2018,"051800517",336950,389394,-2.94968,53.397608,"Merseyside","Slight",1,1,2018-03-08,"Thursday",09:30:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Snow","None","None","Urban","Yes","Non-trunk","E01006556",2018-03-08 09:30:00
"2018051800522",2018,"051800522",335428,393103,-2.973327,53.430757,"Merseyside","Slight",3,1,2018-03-08,"Thursday",06:45:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Frost or ice","None","None","Urban","Yes","Non-trunk","E01006560",2018-03-08 06:45:00
"2018051800529",2018,"051800529",336628,390971,-2.954839,53.411742,"Merseyside","Slight",2,1,2018-02-28,"Wednesday",17:15:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006746",2018-02-28 17:15:00
"2018051800536",2018,"051800536",339423,393915,-2.913364,53.43853,"Merseyside","Slight",2,1,2018-02-28,"Wednesday",07:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01006625",2018-02-28 07:50:00
"2018051800537",2018,"051800537",334774,393351,-2.98322,53.432905,"Merseyside","Slight",2,1,2018-03-09,"Friday",18:52:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033764",2018-03-09 18:52:00
"2018051800539",2018,"051800539",342132,392784,-2.872381,53.428669,"Merseyside","Slight",2,1,2018-03-09,"Friday",22:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006637",2018-03-09 22:00:00
"2018051800544",2018,"051800544",338516,392093,-2.926659,53.42205,"Merseyside","Slight",2,1,2018-03-07,"Wednesday",19:26:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006761",2018-03-07 19:26:00
"2018051800545",2018,"051800545",337287,391604,-2.945053,53.41751,"Merseyside","Slight",2,1,2018-03-02,"Friday",17:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Slip road","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006695",2018-03-02 17:45:00
"2018051800546",2018,"051800546",338222,397314,-2.932109,53.468937,"Merseyside","Serious",2,3,2018-03-10,"Saturday",10:10:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006655",2018-03-10 10:10:00
"2018051800548",2018,"051800548",340678,395022,-2.894683,53.448621,"Merseyside","Slight",1,1,2018-02-27,"Tuesday",07:40:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Snowing no high winds","Snow","None","None","Rural","No","Non-trunk","E01006667",2018-02-27 07:40:00
"2018051800551",2018,"051800551",339285,394783,-2.915608,53.446315,"Merseyside","Slight",1,1,2018-02-22,"Thursday",15:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","unknown (self reported)","unknown (self reported)","None","Urban","No - accident was reported using a self completion  form (self rep only)","Non-trunk","E01006598",2018-02-22 15:50:00
"2018051800552",2018,"051800552",339288,390995,-2.914832,53.412271,"Merseyside","Slight",2,3,2018-03-10,"Saturday",21:10:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01032508",2018-03-10 21:10:00
"2018051800553",2018,"051800553",334568,390742,-2.985777,53.409433,"Merseyside","Serious",1,2,2018-03-10,"Saturday",00:44:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033755",2018-03-10 00:44:00
"2018051800554",2018,"051800554",334651,390482,-2.984475,53.407106,"Merseyside","Slight",1,1,2018-03-09,"Friday",21:15:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033760",2018-03-09 21:15:00
"2018051800555",2018,"051800555",336078,393873,-2.963702,53.437757,"Merseyside","Slight",2,1,2018-03-11,"Sunday",12:51:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Other junction","Auto traffic signal",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006542",2018-03-11 12:51:00
"2018051800556",2018,"051800556",336495,389410,-2.956525,53.397697,"Merseyside","Slight",3,1,2018-03-06,"Tuesday",18:58:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",20,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006751",2018-03-06 18:58:00
"2018051800564",2018,"051800564",336206,396006,-2.962208,53.456941,"Merseyside","Slight",2,1,2018-02-07,"Wednesday",12:58:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006786",2018-02-07 12:58:00
"2018051800567",2018,"051800567",335246,387671,-2.974949,53.381917,"Merseyside","Slight",2,1,2018-03-11,"Sunday",18:45:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033748",2018-03-11 18:45:00
"2018051800568",2018,"051800568",342309,389388,-2.869095,53.398167,"Merseyside","Serious",2,1,2018-03-11,"Sunday",19:30:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006775",2018-03-11 19:30:00
"2018051800571",2018,"051800571",339771,389291,-2.907241,53.397012,"Merseyside","Slight",1,1,2018-03-11,"Sunday",05:25:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006577",2018-03-11 05:25:00
"2018051800577",2018,"051800577",334285,389922,-2.989863,53.402028,"Merseyside","Slight",2,1,2018-03-09,"Friday",05:40:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"Other junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033756",2018-03-09 05:40:00
"2018051800583",2018,"051800583",336549,396527,-2.957149,53.461665,"Merseyside","Slight",2,1,2018-03-13,"Tuesday",16:50:00,"Liverpool","E08000012","E08000012","A",NA,"Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01006783",2018-03-13 16:50:00
"2018051800584",2018,"051800584",335039,392608,-2.979078,53.426261,"Merseyside","Slight",1,1,2018-03-15,"Thursday",17:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033764",2018-03-15 17:50:00
"2018051800585",2018,"051800585",342359,384029,-2.867364,53.350008,"Merseyside","Serious",1,1,2018-03-07,"Wednesday",15:40:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",40,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006743",2018-03-07 15:40:00
"2018051800587",2018,"051800587",338319,386181,-2.928466,53.368893,"Merseyside","Slight",1,1,2018-03-15,"Thursday",23:00:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006527",2018-03-15 23:00:00
"2018051800589",2018,"051800589",335386,392341,-2.973802,53.423904,"Merseyside","Slight",3,1,2018-03-15,"Thursday",15:50:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006646",2018-03-15 15:50:00
"2018051800592",2018,"051800592",340685,392555,-2.894112,53.42645,"Merseyside","Serious",2,1,2018-03-13,"Tuesday",15:30:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006622",2018-03-13 15:30:00
"2018051800597",2018,"051800597",341261,385497,-2.884129,53.363081,"Merseyside","Slight",2,1,2018-03-13,"Tuesday",14:40:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01006535",2018-03-13 14:40:00
"2018051800598",2018,"051800598",337033,389447,-2.948443,53.398094,"Merseyside","Slight",2,1,2018-03-17,"Saturday",14:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006556",2018-03-17 14:00:00
"2018051800600",2018,"051800600",334272,389949,-2.990064,53.402269,"Merseyside","Serious",1,1,2018-03-16,"Friday",14:26:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033756",2018-03-16 14:26:00
"2018051800604",2018,"051800604",336796,391662,-2.952451,53.417973,"Merseyside","Fatal",1,2,2018-03-17,"Saturday",22:45:00,"Liverpool","E08000012","E08000012","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Snowing no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01006693",2018-03-17 22:45:00
"2018051800608",2018,"051800608",337236,392928,-2.946084,53.429403,"Merseyside","Serious",1,1,2018-03-17,"Saturday",17:00:00,"Liverpool","E08000012","E08000012","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01006766",2018-03-17 17:00:00
"2018051800613",2018,"051800613",338213,389729,-2.930754,53.400768,"Merseyside","Slight",1,1,2018-03-16,"Friday",15:05:00,"Liverpool","E08000012","E08000012","B",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Road surface defective","Other object on road","Urban","No","Non-trunk","E01006728",2018-03-16 15:05:00
