"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"201906A158291",2019,"06A158291",383739,398065,-2.246482,53.479071,"Greater Manchester","Slight",1,1,2019-06-27,"Thursday",08:30:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033658",2019-06-27 08:30:00
"201906A158683",2019,"06A158683",383032,397251,-2.257091,53.471732,"Greater Manchester","Serious",1,1,2019-06-03,"Monday",11:30:00,"Manchester","E08000003","E08000003","A(M)",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033672",2019-06-03 11:30:00
"201906A158715",2019,"06A158715",384316,397814,-2.237775,53.476832,"Greater Manchester","Slight",1,1,2019-06-28,"Friday",17:46:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033653",2019-06-28 17:46:00
"201906A158988",2019,"06A158988",383575,397969,-2.248948,53.478203,"Greater Manchester","Slight",1,1,2019-07-13,"Saturday",00:45:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033677",2019-07-13 00:45:00
"201906A159048",2019,"06A159048",384233,398515,-2.239061,53.48313,"Greater Manchester","Fatal",1,1,2019-04-10,"Wednesday",18:50:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",20,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033658",2019-04-10 18:50:00
"201906A159050",2019,"06A159050",384132,399105,-2.240613,53.48843,"Greater Manchester","Slight",2,1,2019-07-03,"Wednesday",05:00:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033658",2019-07-03 05:00:00
"201906A159250",2019,"06A159250",383810,399516,-2.245487,53.492115,"Greater Manchester","Slight",2,2,2019-07-17,"Wednesday",16:30:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033674",2019-07-17 16:30:00
"201906A159289",2019,"06A159289",383572,399551,-2.249076,53.492422,"Greater Manchester","Slight",3,3,2019-07-19,"Friday",18:15:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Raining no high winds","Wet or damp","Oil or diesel","None","Urban","No","Non-trunk","E01033674",2019-07-19 18:15:00
"201906A159461",2019,"06A159461",384076,398836,-2.241443,53.486011,"Greater Manchester","Slight",1,1,2019-07-23,"Tuesday",06:45:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033658",2019-07-23 06:45:00
"201906A159484",2019,"06A159484",383636,397528,-2.248006,53.474241,"Greater Manchester","Slight",2,1,2019-07-19,"Friday",22:15:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033677",2019-07-19 22:15:00
"201906A159498",2019,"06A159498",383467,399762,-2.25067,53.494315,"Greater Manchester","Slight",3,1,2019-07-28,"Sunday",07:24:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033674",2019-07-28 07:24:00
"201906A159504",2019,"06A159504",384226,402368,-2.239362,53.517762,"Greater Manchester","Slight",2,2,2019-07-25,"Thursday",12:00:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005166",2019-07-25 12:00:00
"201906A159652",2019,"06A159652",385702,397643,-2.216885,53.475335,"Greater Manchester","Slight",2,2,2019-06-17,"Monday",19:00:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005065",2019-06-17 19:00:00
"201906A159658",2019,"06A159658",384458,398849,-2.235687,53.486139,"Greater Manchester","Slight",2,1,2019-07-11,"Thursday",14:30:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033667",2019-07-11 14:30:00
"201906A159698",2019,"06A159698",383727,398224,-2.246671,53.480499,"Greater Manchester","Slight",2,1,2019-07-31,"Wednesday",18:30:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01033658",2019-07-31 18:30:00
"201906A159708",2019,"06A159708",385088,396422,-2.226078,53.464343,"Greater Manchester","Slight",2,1,2019-07-26,"Friday",02:05:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005062",2019-07-26 02:05:00
"201906A159756",2019,"06A159756",386837,401923,-2.199966,53.513835,"Greater Manchester","Serious",1,1,2019-07-26,"Friday",18:34:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005224",2019-07-26 18:34:00
"201906A159777",2019,"06A159777",382750,397784,-2.261369,53.476514,"Greater Manchester","Slight",2,1,2019-08-01,"Thursday",19:45:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Wet or damp","Roadworks","None","Urban","No","Non-trunk","E01033681",2019-08-01 19:45:00
"201906A159804",2019,"06A159804",384006,399836,-2.242549,53.494997,"Greater Manchester","Slight",2,5,2019-07-27,"Saturday",16:30:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01005147",2019-07-27 16:30:00
"201906A159806",2019,"06A159806",386614,398352,-2.203175,53.481732,"Greater Manchester","Slight",2,1,2019-07-19,"Friday",12:25:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033669",2019-07-19 12:25:00
"201906A159887",2019,"06A159887",384362,398104,-2.237097,53.47944,"Greater Manchester","Slight",2,1,2019-07-31,"Wednesday",18:27:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01033653",2019-07-31 18:27:00
"201906A160040",2019,"06A160040",387084,400435,-2.196179,53.500466,"Greater Manchester","Slight",2,1,2019-08-08,"Thursday",13:55:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005257",2019-08-08 13:55:00
"201906A160045",2019,"06A160045",383437,397702,-2.251013,53.475799,"Greater Manchester","Slight",2,1,2019-07-28,"Sunday",02:50:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033683",2019-07-28 02:50:00
"201906A160054",2019,"06A160054",383609,397458,-2.248409,53.473611,"Greater Manchester","Slight",2,1,2019-08-06,"Tuesday",08:30:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033656",2019-08-06 08:30:00
"201906A160095",2019,"06A160095",386444,400621,-2.205835,53.502122,"Greater Manchester","Serious",2,2,2019-08-11,"Sunday",01:25:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005202",2019-08-11 01:25:00
